spend,race,income,age,sex,schoolYears
746.7101763990789,hispanic,120794.0,48.0,female,0.0
787.7119124156751,white,59365.0,51.0,female,0.0
706.8186167429086,white,18086.0,44.0,female,0.0
781.7429532929556,black,52665.0,36.0,male,0.0
815.6579880411327,white,56408.0,51.0,female,0.0
609.597134197348,white,38787.0,30.0,male,0.0
1057.9781929347791,white,43818.0,43.0,male,0.0
882.420507773299,white,149344.0,60.0,female,0.0
935.8361670502148,hispanic,37532.0,36.0,male,0.0
739.4940524077674,white,146042.0,46.0,female,0.0
796.9583475147723,white,121234.0,53.0,female,0.0
869.4165026918399,white,138493.0,37.0,male,0.0
615.676127019081,asian,62513.0,29.0,male,0.0
888.9039817436936,white,50257.0,39.0,male,0.0
738.9032855568973,white,50954.0,34.0,male,0.0
744.0016870813121,white,99001.0,46.0,female,0.0
750.0134649105028,white,58258.0,47.0,female,0.0
877.0395552431604,asian,65598.0,48.0,female,1.0
706.1479825908114,white,236323.0,32.0,male,0.0
601.617310595223,white,104751.0,30.0,male,0.0
697.7073034234618,white,37588.0,33.0,male,0.0
755.7288376574274,white,72141.0,46.0,female,0.0
719.848401465136,hispanic,46663.0,47.0,female,0.0
639.5592515740017,asian,18342.0,31.0,male,0.0
800.9488415088484,black,118432.0,36.0,male,0.0
525.031480025774,black,77876.0,45.0,female,0.0
799.4055180459068,white,10148.0,56.0,female,0.0
498.8941377787827,black,37726.0,26.0,male,0.0
594.0917082195157,white,18782.0,30.0,male,0.0
667.4052445155891,white,20646.0,32.0,male,0.0
781.3498444064726,white,11335.0,52.0,female,0.0
595.0773315670713,black,29697.0,54.0,female,0.0
869.2796013842978,asian,40654.0,45.0,female,1.0
739.0263611039104,white,61239.0,34.0,male,0.0
787.1324963990336,white,11119.0,54.0,female,0.0
751.1423118060164,white,98458.0,48.0,female,0.0
714.8763185401921,white,96455.0,32.0,male,0.0
711.0563653038098,white,76822.0,33.0,male,0.0
707.0559255195785,white,483954.0,42.0,female,0.0
539.568562217479,white,47948.0,27.0,male,0.0
675.8975784441463,black,95574.0,32.0,male,0.0
561.8125778728162,white,90313.0,28.0,male,0.0
797.109743865359,asian,42523.0,36.0,male,0.0
756.6625858293479,hispanic,86631.0,48.0,female,0.0
798.8391348842091,white,114384.0,50.0,female,0.0
836.7083792357147,white,24446.0,56.0,female,0.0
842.3863884525739,white,48803.0,55.0,female,0.0
831.7912684394262,asian,76781.0,43.0,female,1.0
636.3406950911536,asian,49357.0,31.0,male,0.0
854.6836974502022,white,87811.0,37.0,male,0.0
796.4628271603187,black,38258.0,37.0,male,0.0
618.8599916461524,black,59460.0,30.0,male,0.0
760.3193100368753,white,17863.0,50.0,female,0.0
763.2987852755772,white,20123.0,51.0,female,0.0
812.7282214254058,white,31340.0,55.0,female,0.0
734.1393792417243,white,21153.0,47.0,female,0.0
639.5273903434913,white,102925.0,30.0,male,0.0
757.1434343268302,white,44667.0,52.0,female,0.0
878.1319624195443,black,168233.0,38.0,male,0.0
660.1926765237733,hispanic,58404.0,25.0,male,0.0
828.9530809834963,hispanic,266534.0,53.0,female,0.0
873.9965922607618,white,101055.0,58.0,female,0.0
817.0865277844158,white,254393.0,51.0,female,0.0
787.8640039132783,other,217016.0,51.0,female,0.0
604.8881653891216,black,109813.0,54.0,female,0.0
1151.9037159476893,hispanic,53777.0,42.0,male,0.0
797.0033615214994,white,210678.0,51.0,female,0.0
635.7096905066334,black,68518.0,31.0,male,0.0
515.7142060401968,white,13663.0,28.0,male,0.0
969.2840360086467,black,12709.0,42.0,male,0.0
812.0365696652879,white,18816.0,38.0,male,0.0
802.55923891614,black,177890.0,36.0,male,0.0
798.2402211588188,asian,128686.0,36.0,male,0.0
715.3382970865733,white,190691.0,44.0,female,0.0
787.7549143053451,white,113198.0,49.0,female,0.0
714.7123821781619,hispanic,101733.0,27.0,male,0.0
853.9902398154558,white,382970.0,55.0,female,0.0
715.7927325498074,white,62237.0,46.0,female,0.0
735.6131956811463,hispanic,154558.0,46.0,female,0.0
703.9480023068968,white,92731.0,43.0,female,0.0
479.1449763253741,black,16858.0,47.0,female,0.0
793.5478084651777,white,51731.0,36.0,male,0.0
706.8604155419126,hispanic,219973.0,46.0,female,0.0
468.55018462002187,white,32386.0,24.0,male,0.0
806.8226385895439,white,79394.0,49.0,female,0.0
753.8507581775616,white,84571.0,47.0,female,0.0
717.432232833013,white,37630.0,47.0,female,0.0
563.6807179650363,black,29922.0,52.0,female,0.0
807.3605314815488,hispanic,207697.0,52.0,female,0.0
790.1661184871989,white,38912.0,36.0,male,0.0
741.5923981997304,hispanic,161165.0,46.0,female,0.0
571.6471277090549,black,82602.0,50.0,female,0.0
737.7865967060937,other,16048.0,48.0,female,0.0
843.0930381271625,white,205788.0,37.0,male,0.0
948.5933337513429,other,21434.0,41.0,male,0.0
742.2105864324831,other,16911.0,36.0,male,0.0
766.7900492514107,asian,212440.0,35.0,male,0.0
882.3087204105484,white,20461.0,60.0,female,0.0
519.8893211945215,black,47621.0,46.0,female,0.0
763.4808152225717,white,195998.0,35.0,male,0.0
635.5675204533584,white,178836.0,30.0,male,0.0
780.8726789597242,white,80571.0,35.0,male,0.0
551.0680611307251,white,47024.0,28.0,male,0.0
675.9981055311812,white,76948.0,31.0,male,0.0
614.5229218556703,black,17631.0,58.0,female,0.0
872.9466286116315,black,29426.0,38.0,male,0.0
727.9475816838849,hispanic,16649.0,48.0,female,0.0
596.0281511777097,black,86712.0,51.0,female,0.0
600.1345802736637,black,55674.0,53.0,female,0.0
714.385770684926,white,25551.0,34.0,male,0.0
597.1318840076169,other,332311.0,28.0,male,0.0
812.4093401545446,hispanic,46834.0,32.0,male,0.0
771.1642457940577,white,29352.0,35.0,male,0.0
837.2827900595444,white,37755.0,38.0,male,0.0
774.2464000327385,white,86070.0,48.0,female,0.0
616.9862922706237,asian,13695.0,31.0,male,0.0
740.7389231571431,white,278731.0,34.0,male,0.0
791.9758878491419,white,222894.0,50.0,female,0.0
615.5571581962301,white,20286.0,31.0,male,0.0
808.9253768001274,white,75529.0,36.0,male,0.0
739.6934884483595,hispanic,280595.0,46.0,female,0.0
750.8925842829971,white,1199652.0,44.0,female,0.0
788.6109510870787,white,10932.0,53.0,female,0.0
770.8177322462479,other,49473.0,53.0,female,0.0
748.022784051807,white,33941.0,34.0,male,0.0
650.6762427880616,black,85445.0,31.0,male,0.0
792.0306857276768,white,11066.0,52.0,female,0.0
801.6022819788906,white,69120.0,52.0,female,0.0
526.8419751747646,white,45404.0,27.0,male,0.0
789.2135110870022,white,5833.0,54.0,female,0.0
820.82242785604,other,42252.0,38.0,male,0.0
896.7052777446999,white,83983.0,38.0,male,0.0
608.4044703677205,white,9836.0,31.0,male,0.0
770.4142956615303,white,40359.0,49.0,female,0.0
872.780387050801,white,187556.0,37.0,male,0.0
780.7462920096788,other,20034.0,36.0,male,0.0
765.4130536639955,white,250813.0,47.0,female,0.0
749.8372619975465,white,77676.0,47.0,female,0.0
783.9606739331437,white,9645.0,52.0,female,0.0
781.6370305300034,white,15533.0,51.0,female,0.0
766.7678939942066,white,16831.0,49.0,female,0.0
815.8450765453599,white,258496.0,49.0,female,0.0
818.1217892585285,hispanic,15462.0,33.0,male,0.0
791.9293805559663,white,84633.0,49.0,female,0.0
605.7477301470539,black,207745.0,52.0,female,0.0
767.1519070966987,white,24592.0,52.0,female,0.0
967.0135599972488,hispanic,103775.0,36.0,male,0.0
801.4735023012665,white,80699.0,36.0,male,0.0
736.4473024337578,white,56772.0,48.0,female,0.0
788.3110869603339,white,26591.0,51.0,female,0.0
698.4795959117894,other,9931.0,33.0,male,0.0
504.6908205862192,asian,4721.0,27.0,male,0.0
697.5508510034126,white,57644.0,43.0,female,0.0
742.8553532445214,hispanic,184140.0,48.0,female,0.0
791.2568196738318,white,214599.0,50.0,female,0.0
751.3096780245774,white,8123.0,35.0,male,0.0
801.2606541214539,white,89513.0,51.0,female,0.0
667.2080768046577,other,48372.0,32.0,male,0.0
806.8030547407669,white,37083.0,53.0,female,0.0
660.8594618754665,black,62326.0,58.0,female,0.0
688.4317449659641,black,16127.0,33.0,male,0.0
796.0170503489129,white,74562.0,35.0,male,0.0
825.5709737703594,other,59827.0,37.0,male,0.0
844.5459974385165,white,160269.0,55.0,female,0.0
714.4811957339805,other,21036.0,46.0,female,0.0
751.2625778500202,white,20233.0,34.0,male,0.0
528.2368858837606,black,24896.0,48.0,female,0.0
814.6278049643836,white,49015.0,36.0,male,0.0
784.1845749810699,other,65131.0,36.0,male,0.0
690.0113724924097,other,32936.0,33.0,male,0.0
459.42612955035395,other,35707.0,25.0,male,0.0
489.06508451849857,black,12813.0,48.0,female,0.0
807.6422268303003,other,196323.0,51.0,female,0.0
860.0557586387209,white,33972.0,38.0,male,0.0
813.178340540347,hispanic,62820.0,53.0,female,0.0
708.4822777802308,white,97904.0,43.0,female,0.0
818.8211829037544,other,38484.0,56.0,female,0.0
561.8631746329544,other,225043.0,27.0,male,0.0
664.0388234674933,white,15114.0,45.0,female,0.0
762.7861572324169,white,32468.0,49.0,female,0.0
998.800653949467,hispanic,21005.0,38.0,male,0.0
767.0081145299371,other,55976.0,49.0,female,0.0
725.9406874584763,white,48470.0,34.0,male,0.0
757.2670132064494,white,52675.0,50.0,female,0.0
777.4291668810789,other,23688.0,50.0,female,0.0
728.7140993798091,other,54778.0,47.0,female,0.0
873.7196825157422,asian,16468.0,48.0,female,1.0
949.9568887759449,asian,31376.0,57.0,female,1.0
836.7697793256671,white,107986.0,37.0,male,0.0
726.5877261993561,white,156575.0,33.0,male,0.0
530.253891411777,black,27825.0,48.0,female,0.0
778.3587415028557,white,71111.0,48.0,female,0.0
1055.3317893222772,white,191842.0,43.0,male,0.0
674.505224924414,white,17083.0,33.0,male,0.0
758.4324784833155,white,174005.0,46.0,female,0.0
831.5272450870053,asian,180298.0,36.0,male,0.0
811.5396289425842,other,134613.0,36.0,male,0.0
835.0423425084666,white,21126.0,57.0,female,0.0
805.2954430987712,white,105123.0,35.0,male,0.0
826.8864118489671,other,16508.0,38.0,male,0.0
975.1190357944718,other,44521.0,41.0,male,0.0
800.7246226284407,white,204692.0,50.0,female,0.0
675.8535231243088,other,33812.0,42.0,female,0.0
441.5470805723275,white,24022.0,24.0,male,0.0
816.1219623916983,other,376346.0,52.0,female,0.0
826.9148531552028,white,514208.0,50.0,female,0.0
817.9547657259885,white,75022.0,53.0,female,0.0
877.2828564450381,hispanic,90734.0,33.0,male,0.0
791.2392711487162,hispanic,126818.0,49.0,female,0.0
863.9717134772568,hispanic,34236.0,34.0,male,0.0
526.0786074963186,white,34704.0,26.0,male,0.0
885.9906776730522,hispanic,171875.0,33.0,male,0.0
767.2888836199157,white,59735.0,47.0,female,0.0
810.8515672026596,white,65336.0,52.0,female,0.0
955.6139835814678,white,81245.0,40.0,male,0.0
801.9814653858805,white,88437.0,51.0,female,0.0
686.626099286968,white,28610.0,32.0,male,0.0
738.303159128125,white,200638.0,34.0,male,0.0
777.6590889797998,white,9761.0,54.0,female,0.0
880.0783640067241,white,113651.0,38.0,male,0.0
822.8601396831625,white,144949.0,52.0,female,0.0
637.3356452267969,asian,100639.0,29.0,male,0.0
535.8211411891857,black,55650.0,27.0,male,0.0
651.4321137531717,asian,76909.0,30.0,male,0.0
694.2548049068859,white,101347.0,42.0,female,0.0
821.4286596112487,hispanic,97097.0,53.0,female,0.0
771.460721542438,other,45216.0,52.0,female,0.0
489.7005235682582,white,173796.0,24.0,male,0.0
816.3662735973729,white,229381.0,54.0,female,0.0
694.5453110544096,other,17901.0,34.0,male,0.0
685.8554063518999,hispanic,21646.0,28.0,male,0.0
636.620099826119,white,20886.0,31.0,male,0.0
753.5775532823396,hispanic,2881.0,31.0,male,0.0
512.4988187967922,black,164492.0,46.0,female,0.0
621.3470989189346,white,53055.0,30.0,male,0.0
819.3758030843435,white,47644.0,53.0,female,0.0
790.1265781328377,white,325612.0,47.0,female,0.0
722.1451782679023,hispanic,14616.0,48.0,female,0.0
785.8491425127958,white,54478.0,52.0,female,0.0
917.4454485976827,other,28108.0,40.0,male,0.0
923.9336385921172,white,145995.0,40.0,male,0.0
728.830535302475,white,91906.0,45.0,female,0.0
857.1111779971606,white,25225.0,38.0,male,0.0
779.8619424434137,white,127133.0,48.0,female,0.0
705.884174394882,white,361899.0,32.0,male,0.0
742.7043429193794,white,74125.0,46.0,female,0.0
731.8336666254592,hispanic,10295.0,49.0,female,0.0
616.2764832239733,white,20446.0,31.0,male,0.0
780.7442304779358,white,37615.0,53.0,female,0.0
788.6160818062081,white,45182.0,51.0,female,0.0
762.0787761638388,white,16420.0,50.0,female,0.0
713.717324898193,white,37411.0,48.0,female,0.0
799.9024508845706,hispanic,110934.0,52.0,female,0.0
753.8598983849821,white,28210.0,49.0,female,0.0
868.6057461939585,black,160131.0,38.0,male,0.0
792.2497468671643,black,90726.0,36.0,male,0.0
958.0322593119613,white,70805.0,41.0,male,0.0
877.5167218423823,white,104074.0,56.0,female,0.0
879.3252433656849,white,111296.0,37.0,male,0.0
791.2267676124516,white,58940.0,36.0,male,0.0
702.7779640211553,white,31124.0,43.0,female,0.0
772.7905523014854,white,22586.0,50.0,female,0.0
984.7465976213585,hispanic,43632.0,37.0,male,0.0
512.9797841020554,black,36797.0,45.0,female,0.0
764.8579311581863,white,37861.0,51.0,female,0.0
636.749407692501,other,17164.0,32.0,male,0.0
765.957043733953,white,38635.0,49.0,female,0.0
897.9258980729016,white,65234.0,39.0,male,0.0
748.4396262655739,hispanic,22542.0,48.0,female,0.0
823.4079264721358,other,154210.0,37.0,male,0.0
764.6683965937474,black,43895.0,35.0,male,0.0
904.1850865265441,asian,295009.0,50.0,female,1.0
626.5941017741824,black,182563.0,55.0,female,0.0
580.2292153299554,black,63163.0,51.0,female,0.0
476.96669189091153,black,8027.0,45.0,female,0.0
783.8602797627938,white,35681.0,53.0,female,0.0
892.2943025330251,asian,44435.0,49.0,female,1.0
547.8030817093498,white,97538.0,27.0,other,0.0
810.4070845862799,black,41402.0,37.0,male,0.0
712.8497387052471,hispanic,23206.0,47.0,female,0.0
815.4400695851743,white,27365.0,53.0,female,0.0
823.6345926910675,white,421890.0,50.0,female,0.0
557.7744909870951,black,71077.0,48.0,female,0.0
755.9101698907047,white,237498.0,48.0,female,0.0
744.1191058422486,black,45240.0,35.0,male,0.0
581.2587078556946,white,23336.0,29.0,male,0.0
696.9648503241594,hispanic,5038.0,45.0,female,0.0
734.6627063354026,hispanic,72843.0,46.0,female,0.0
702.6964225783432,other,244271.0,44.0,female,0.0
730.8972091276862,white,68498.0,46.0,female,0.0
663.2996130213521,black,19974.0,33.0,male,0.0
700.2130315756268,other,97060.0,33.0,male,0.0
884.7432586113979,white,79636.0,57.0,female,0.0
667.5510884090004,white,105686.0,30.0,male,0.0
814.1229761919753,white,22028.0,37.0,male,0.0
816.0085943290289,white,71481.0,37.0,male,0.0
588.0492076268862,white,23182.0,30.0,male,0.0
700.41429832892,other,27872.0,44.0,female,0.0
693.6439089240998,white,6908.0,34.0,male,0.0
788.1415332296277,hispanic,11664.0,54.0,female,0.0
522.3581311056299,black,254625.0,46.0,female,0.0
908.0810364892773,hispanic,13572.0,36.0,male,0.0
559.1190359256565,black,21089.0,50.0,female,0.0
535.3513700299972,other,33728.0,28.0,male,0.0
905.8064964292219,black,38025.0,40.0,male,0.0
564.8821021179696,black,212767.0,48.0,female,0.0
812.981010880878,white,84377.0,52.0,female,0.0
696.8099762976997,white,163720.0,32.0,male,0.0
849.9557888383268,other,1460340.0,37.0,male,0.0
801.0083451627903,hispanic,78363.0,32.0,male,0.0
741.3322300222031,white,147195.0,34.0,male,0.0
770.3013761436862,white,311329.0,34.0,male,0.0
729.3645171224633,other,86594.0,50.0,female,0.0
722.049805601905,white,46895.0,46.0,female,0.0
653.0942438538916,white,7461.0,32.0,male,0.0
754.797432529262,white,194292.0,34.0,male,0.0
702.2293511696764,hispanic,76595.0,45.0,female,0.0
682.6130158359235,hispanic,130178.0,26.0,male,0.0
595.9018915005397,black,5044.0,54.0,female,0.0
972.472569434629,white,9737.0,41.0,male,0.0
718.1533577879599,white,3707.0,35.0,male,0.0
708.0157442081128,hispanic,78436.0,45.0,female,0.0
913.0081125714579,asian,23270.0,40.0,male,0.0
736.3698878896549,white,19890.0,47.0,female,0.0
700.5505911479846,white,23822.0,34.0,male,0.0
711.8012503911625,white,41719.0,46.0,female,0.0
893.4524018250409,asian,50497.0,51.0,female,1.0
690.6194098531568,white,6690.0,48.0,female,0.0
641.7589601443103,white,20665.0,32.0,male,0.0
813.4223863728747,white,122264.0,53.0,female,0.0
805.3054930157094,white,371960.0,49.0,female,0.0
805.444313358651,white,166747.0,51.0,female,0.0
668.343701343742,white,68651.0,31.0,male,0.0
732.3825903853113,white,17515.0,34.0,male,0.0
733.1837085026922,white,28672.0,35.0,male,0.0
812.6441788753893,white,92666.0,52.0,female,0.0
822.9665355531321,white,43665.0,54.0,female,0.0
743.815205108741,white,56067.0,47.0,female,0.0
900.0501809445882,white,25254.0,39.0,male,0.0
668.7735645912485,white,67338.0,32.0,male,0.0
824.7258101485336,other,76550.0,54.0,female,0.0
944.5657290588513,asian,23258.0,55.0,female,1.0
783.1664925528205,hispanic,215293.0,30.0,male,0.0
777.2355468395101,white,11107.0,36.0,male,0.0
565.505759859202,white,20263.0,29.0,male,0.0
598.1268871722968,asian,16279.0,30.0,male,0.0
778.7898276721169,white,116233.0,35.0,male,0.0
759.8083058012555,other,60117.0,49.0,female,0.0
827.116722811716,white,162479.0,51.0,female,0.0
835.6164013387473,white,199356.0,53.0,female,0.0
755.2859513374678,white,11769.0,35.0,male,0.0
920.5826881546232,hispanic,42390.0,35.0,male,0.0
932.6546349207057,asian,92322.0,39.0,male,0.0
782.8509786650085,white,11160.0,54.0,female,0.0
947.9340340485342,hispanic,26220.0,36.0,male,0.0
801.996847810827,white,177264.0,53.0,female,0.0
668.5897187831706,white,52921.0,32.0,male,0.0
715.4570185967104,hispanic,37392.0,47.0,female,0.0
807.2945988852442,hispanic,51223.0,52.0,female,0.0
813.9398746141599,white,73764.0,51.0,female,0.0
833.9926919439159,white,18484.0,55.0,female,0.0
863.146217140119,black,17876.0,39.0,male,0.0
803.9823379808226,white,115644.0,52.0,female,0.0
677.7104909355227,white,165242.0,31.0,male,0.0
801.5138226645353,hispanic,55981.0,54.0,female,0.0
822.7593727063864,hispanic,57525.0,57.0,female,0.0
806.9846066580822,white,32866.0,55.0,female,0.0
738.9381904569497,other,28656.0,35.0,male,0.0
775.37573497628,white,28218.0,36.0,male,0.0
706.1765178776543,white,51259.0,33.0,male,0.0
1033.3527481560618,hispanic,163029.0,38.0,male,0.0
622.6831839903853,white,80498.0,30.0,male,0.0
763.2123417595983,white,306502.0,46.0,female,0.0
705.7672896449909,hispanic,45052.0,45.0,female,0.0
740.3356471595675,asian,403271.0,33.0,male,0.0
633.8968229284636,white,52417.0,30.0,male,0.0
813.5186577835303,white,19981.0,58.0,female,0.0
539.5336102555642,black,116259.0,48.0,female,0.0
727.6246952891725,white,66545.0,44.0,female,0.0
789.061475992989,white,119767.0,35.0,male,0.0
671.8662574782443,white,40942.0,32.0,male,0.0
955.1572486363327,asian,84127.0,52.0,female,1.0
611.690494491158,white,126204.0,29.0,male,0.0
756.3113545882363,white,59676.0,35.0,male,0.0
786.0215720424302,hispanic,50141.0,31.0,male,0.0
753.8057158824284,white,93714.0,46.0,female,0.0
991.6938727658201,white,85869.0,41.0,male,0.0
554.7696715036411,black,29695.0,50.0,female,0.0
752.6894956496775,other,48775.0,48.0,female,0.0
976.8302842791865,other,311709.0,41.0,male,0.0
750.9771607625743,white,265243.0,46.0,female,0.0
881.0145041480946,white,39362.0,38.0,male,0.0
859.3186771739257,white,111941.0,56.0,female,0.0
776.3241112246766,hispanic,51137.0,31.0,male,0.0
712.340156387243,other,69798.0,46.0,female,0.0
778.6763737591297,white,245926.0,47.0,female,0.0
795.6181144364841,asian,20718.0,43.0,female,1.0
860.4224080176704,hispanic,193660.0,33.0,male,0.0
816.9952429961597,hispanic,17858.0,55.0,female,0.0
772.3960064324551,white,61723.0,49.0,female,0.0
831.1231248470342,other,78648.0,37.0,male,0.0
549.4963404579006,black,7479.0,50.0,female,0.0
611.8913766532638,asian,205415.0,29.0,male,0.0
812.6899768610215,asian,10465.0,50.0,female,1.0
745.0003007787409,white,12899.0,52.0,female,0.0
732.6313849163399,white,29656.0,47.0,female,0.0
716.8468457797749,white,56274.0,33.0,male,0.0
666.9025195559398,other,104164.0,31.0,male,0.0
816.1320984471495,white,56317.0,55.0,female,0.0
856.5179744141396,white,26850.0,38.0,male,0.0
705.9738606412141,other,27718.0,44.0,female,0.0
659.6297410504092,hispanic,13528.0,26.0,male,0.0
1045.9362005525968,hispanic,87842.0,39.0,male,0.0
872.2707762766438,hispanic,44169.0,34.0,male,0.0
797.2471035250202,white,212404.0,51.0,female,0.0
738.6096533246852,white,58124.0,34.0,male,0.0
888.8287674754354,white,640130.0,56.0,female,0.0
785.4936860176967,white,146782.0,47.0,female,0.0
765.2571664811264,white,14521.0,50.0,female,0.0
587.5151243846738,white,24701.0,30.0,male,0.0
728.297152104727,hispanic,19735.0,45.0,female,0.0
991.5557022202282,other,179080.0,41.0,male,0.0
681.1541124925504,hispanic,27299.0,43.0,female,0.0
791.7231516629785,white,50460.0,37.0,male,0.0
753.5098866131689,other,91478.0,35.0,male,0.0
750.3674642168872,hispanic,29561.0,48.0,female,0.0
622.5973229869976,other,30830.0,31.0,male,0.0
691.162940385286,white,102285.0,32.0,male,0.0
882.1404699133773,asian,269511.0,46.0,female,1.0
764.7692057251544,white,22477.0,35.0,male,0.0
738.3812118348767,white,35563.0,34.0,male,0.0
718.3517858686777,white,67322.0,47.0,female,0.0
740.5596124795829,black,33798.0,34.0,male,0.0
751.4192457620547,white,107657.0,48.0,female,0.0
738.7093609407427,white,10682.0,49.0,female,0.0
794.217426535826,black,97168.0,36.0,male,0.0
766.6778879002871,hispanic,26328.0,49.0,female,0.0
891.6613157019312,white,97211.0,58.0,female,0.0
786.8061193891815,other,136821.0,35.0,male,0.0
944.6062521546742,white,87130.0,40.0,male,0.0
754.7709427488439,white,11104.0,52.0,female,0.0
812.3614450850927,white,91937.0,53.0,female,0.0
748.0344588989109,hispanic,85792.0,29.0,male,0.0
527.8701733373003,black,133211.0,47.0,female,0.0
719.0964192713367,asian,86273.0,33.0,male,0.0
660.7811862597767,hispanic,35759.0,26.0,male,0.0
731.6150445895369,white,28847.0,47.0,female,0.0
814.8648187855367,other,40719.0,54.0,female,0.0
1026.9982676389552,white,23111.0,43.0,male,0.0
765.4448084247151,white,25246.0,48.0,female,0.0
674.1263162095147,white,18516.0,32.0,male,0.0
806.7475735246044,white,34587.0,37.0,male,0.0
695.5405000973925,white,141071.0,32.0,male,0.0
722.6956292059813,white,49895.0,47.0,female,0.0
839.1190092308078,hispanic,36619.0,33.0,male,0.0
715.407237663735,white,11443.0,47.0,female,0.0
664.1533983027927,hispanic,6419.0,46.0,female,0.0
696.7293705839173,hispanic,33802.0,29.0,male,0.0
739.2370370290131,white,76532.0,48.0,female,0.0
768.6478855582367,white,54829.0,35.0,male,0.0
585.3921221711336,black,198826.0,51.0,female,0.0
790.0340311731319,other,42807.0,53.0,female,0.0
650.8797110163962,asian,47956.0,31.0,male,0.0
742.5261399044398,white,119827.0,45.0,female,0.0
848.6204361849203,white,20561.0,60.0,female,0.0
726.3016317145946,white,8325.0,48.0,female,0.0
842.8670802864198,white,114470.0,57.0,female,0.0
735.7983788783943,other,134621.0,34.0,male,0.0
772.7996279547473,white,255241.0,48.0,female,0.0
744.6871639439664,white,14646.0,50.0,female,0.0
699.1519023586019,white,15780.0,44.0,female,0.0
1111.1822328850312,hispanic,194432.0,41.0,male,0.0
819.9386571082903,white,39932.0,55.0,female,0.0
672.4554292026702,white,14376.0,43.0,female,0.0
951.0205442269726,asian,51887.0,55.0,female,1.0
815.9933890188491,hispanic,13988.0,33.0,male,0.0
838.0942246326515,white,105263.0,52.0,female,0.0
482.31172202207847,white,168721.0,24.0,male,0.0
750.9875869451538,black,51905.0,35.0,male,0.0
914.1211389151205,white,48398.0,40.0,male,0.0
893.0949155670988,hispanic,14363.0,36.0,male,0.0
800.9925491175877,hispanic,112733.0,51.0,female,0.0
816.2454486604679,white,15551.0,37.0,male,0.0
718.9317553180426,white,13199.0,34.0,male,0.0
752.0296130997211,hispanic,76608.0,47.0,female,0.0
802.9143510198262,white,93316.0,50.0,female,0.0
759.2843545400956,other,32617.0,35.0,male,0.0
711.3836497993652,other,22576.0,34.0,male,0.0
718.4561477649082,hispanic,54208.0,47.0,female,0.0
730.4473608907182,white,121519.0,45.0,female,0.0
796.4583222952184,other,210026.0,35.0,male,0.0
639.8293910929576,white,14818.0,32.0,male,0.0
814.9216488493076,other,48514.0,53.0,female,0.0
645.3061841691318,white,45610.0,31.0,male,0.0
713.970686345776,white,13618.0,47.0,female,0.0
1098.958411361603,other,79273.0,45.0,male,0.0
669.5378893066039,white,48894.0,32.0,male,0.0
660.7835685632887,asian,13429.0,32.0,male,0.0
780.0750990854319,white,17364.0,53.0,female,0.0
770.258289240336,white,66704.0,52.0,female,0.0
910.374698056203,white,31890.0,40.0,male,0.0
919.4333447009161,white,224010.0,39.0,male,0.0
930.5345724835956,white,44035.0,40.0,male,0.0
730.2815708580908,other,312610.0,45.0,female,0.0
530.6494733768328,black,7635.0,52.0,female,0.0
821.8108833655673,hispanic,23229.0,55.0,female,0.0
870.078096847591,other,54000.0,38.0,male,0.0
597.0564084239147,other,77241.0,30.0,male,0.0
761.1582829371616,white,26230.0,50.0,female,0.0
720.9058225140408,white,25783.0,34.0,male,0.0
662.0684766349954,white,13138.0,42.0,female,0.0
749.1860172828584,other,79787.0,47.0,female,0.0
734.4778974968,white,21412.0,49.0,female,0.0
698.649902739371,white,14627.0,45.0,female,0.0
620.355688755421,black,10159.0,32.0,male,0.0
741.7417531687463,white,255360.0,49.0,female,0.0
750.0276593048214,other,47908.0,35.0,male,0.0
764.4197145173637,white,95991.0,47.0,female,0.0
739.0494768460801,other,51540.0,48.0,female,0.0
730.5332762428118,white,95255.0,45.0,female,0.0
688.5079472130469,black,10218.0,34.0,male,0.0
605.7776122397678,black,101525.0,53.0,female,0.0
801.8435518607176,hispanic,145457.0,52.0,female,0.0
758.2368476752788,other,57837.0,49.0,female,0.0
552.1155950996307,white,48869.0,27.0,male,0.0
566.7389962487888,white,115550.0,27.0,male,0.0
862.8068124390364,other,76270.0,37.0,male,0.0
749.9941181136008,white,13571.0,51.0,female,0.0
749.3814493057101,hispanic,25876.0,50.0,female,0.0
752.9362299980063,white,113051.0,48.0,female,0.0
706.8390097830139,white,75008.0,42.0,female,0.0
488.7550587352703,white,31317.0,27.0,male,0.0
611.186497559646,other,65773.0,29.0,male,0.0
668.6898094915135,white,229403.0,31.0,male,0.0
846.3851855179472,other,73409.0,54.0,female,0.0
755.4987913690816,white,149136.0,35.0,male,0.0
924.0915019399761,asian,190938.0,50.0,female,1.0
521.7953718420495,black,309597.0,46.0,female,0.0
718.936746548393,white,151105.0,33.0,male,0.0
910.3046963866897,white,41791.0,40.0,male,0.0
677.0012835420262,white,49068.0,31.0,male,0.0
770.9595899930424,hispanic,175179.0,48.0,female,0.0
616.4022436934565,white,117730.0,30.0,male,0.0
833.5221370166146,white,7776.0,58.0,female,0.0
830.6279158597938,white,80507.0,55.0,female,0.0
808.9990740029484,white,19674.0,53.0,female,0.0
841.3582062011375,black,7935.0,39.0,male,0.0
685.3307635590942,hispanic,7632.0,47.0,female,0.0
870.6784485476272,white,47066.0,38.0,male,0.0
728.5970576112643,white,18127.0,34.0,male,0.0
